,,Programmed coordinate,,,CoppeliaSim coordinates,,,Coordinates differences,,,Programmed TCP orientation,,,CoppeliaSim TCP orientation,,,TCP orientation difference,,,,,,,,
Time (min),P#,X,Y,Z,X,Y,Z,DX,DY,DZ,RX,RY,RZ,RX,RY,RZ,DRX,DRY,DRZ,A1,A2,A3,A4,A5,A6
2,P49,522,-143,294,521.999,-143,294,0.001,0,0,0,90,0,0,90,0,0,0,0,-17.380199,39.623836,22.242353,-19.576093,-63.256807,9.038018
2,P50,537,-37,325,536.909,-36.927,325.072,0.091,-0.073,-0.072,0,90,0,0,90,0.02,0,0,-0.02,-4.477639,34.489921,23.858284,-5.297351,-58.45293,2.739443
3,P1,641,21,473,640.999,21,472.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,2.098208,29.638014,0.649851,4.098289,-30.359157,-3.642883
3,P2,536,235,281,536,235,281,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,26.516889,45.460598,12.841951,30.332245,-61.969515,-15.469891
3,P3,656,242,373,656.075,241.932,372.959,-0.075,0.068,0.041,0,90,0,0,90,0.01,0,0,-0.01,22.267586,46.805541,-10.456671,34.561518,-41.813879,-27.26993
3,P4,510,276,526,509.999,276,526,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,31.827653,18.215252,7.996275,54.493144,-40.346959,-47.016065
3,P5,459,-118,333,459,-118,333,0,0,0,0,90,0,0,90,0,0,0,0,-16.683018,27.628977,35.087719,-18.68551,-63.951294,8.363185
3,P6,610,99,466,609.999,99,466,0.001,0,0,0,90,0,0,90,0,0,0,0,10.306717,27.175929,5.659338,18.482054,-34.249383,-15.55248
3,P7,465,-55,492,465,-55,492,0,0,0,0,90,0,0,90,0,0,0,0,-7.825718,3.670322,31.53863,-13.454247,-35.958911,10.850244
3,P8,436,237,298,436,236.999,298,0,0.001,0,0,90,0,0,90,-0.01,0,0,0.01,32.568865,35.959781,29.349445,35.052633,-69.40798,-13.960319
3,P9,445,-117,511,445,-117,511,0,0,0,0,90,0,0,90,0,0,0,0,-17.111858,0.752962,31.144245,-30.275196,-35.761635,25.236512
3,P10,547,29,431,546.937,29.044,430.928,0.063,-0.044,0.072,0,90,0,0,89.96,-0.01,0,0.04,0.01,3.45652,21.454831,20.872498,5.107696,-42.410264,-3.87619
3,P11,415,171,268,414.999,171,268,0.001,0,0,0,90,0,0,90,0,0,0,0,26.029989,38.065897,37.070339,26.753789,-76.6914,-6.704995
3,P12,490,300,336,489.999,300,336,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,35.222336,37.459639,15.075718,41.592409,-60.221382,-23.899522
3,P13,619,7,521,619,7,520.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,0.736522,22.922751,2.36765,1.667316,-25.305648,-1.616228
3,P14,563,296,267,562.999,295.999,266.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,30.728501,52.079181,1.570183,36.371775,-59.382587,-20.660206
3,P15,571,270,520,570.999,270,519.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,28.102937,25.819103,-1.596185,52.393646,-36.452706,-46.360774
3,P16,414,101,432,414,101,432,0,0,0,0,90,0,0,90,0,0,0,0,16.142916,5.4743,41.599571,21.517073,-49.155181,-14.569257
3,P17,431,50,452,431,50,451.999,0,0,0.001,0,90,0,0,90,0,0,0,0,7.781883,3.402046,39.614574,11.279312,-43.588782,-8.329502
3,P18,462,-94,399,462,-94,399,0,0,0,0,90,0,0,90,0,0,0,0,-13.326593,16.465972,35.190186,-16.855546,-52.865067,10.269276
3,P19,692,76,390,692,76,389.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,6.918736,44.260144,-8.967243,11.80377,-35.884489,-9.708987
3,P20,536,248,280,535.999,247.999,280,0.001,0.001,0,0,90,0,0,90,0,0,0,0,27.769409,46.110572,11.643783,31.849069,-61.8436,-16.434279
3,P21,619,18,314,619.038,17.961,313.937,-0.038,0.039,0.063,0,90,0,0,90,0,0,0,0,1.856969,43.679093,8.011819,2.30955,-51.741392,-1.513375
3,P22,527,287,353,526.995,286.985,353.068,0.005,0.015,-0.068,0,90,0,0,89.97,-0.01,0,0.03,0.01,31.854141,37.769562,10.437546,39.758899,-55.512039,-25.319095
3,P23,647,222,381,647,222,381,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,20.887927,43.997339,-6.796922,32.198754,-41.920549,-25.209749
3,P24,405,244,479,405,244,478.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,35.67892,7.315552,29.93106,49.805097,-49.732404,-37.547671
3,P25,415,192,396,415,192,396,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,28.751312,15.893834,36.769107,34.550692,-57.896987,-20.212566
3,P26,695,288,364,694.999,287.999,363.999,0.001,0.001,0.001,0,90,0,0,90,0,0,0,0,24.576622,55.160443,-24.562971,41.87688,-38.490428,-35.162996
3,P27,483,298,550,482.999,297.999,549.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,35.50782,15.102513,8.059566,61.059247,-41.557409,-53.670111
3,P28,417,184,294,417,183.999,294,0,0.001,0,0,90,0,0,90,0,0,0,0,27.591256,33.576226,36.741373,28.977162,-72.651097,-9.469154
3,P29,700,36,537,700,36,536.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,3.259869,34.270661,-17.092288,10.848558,-17.480372,-10.46643
3,P30,452,103,282,451.999,102.999,281.999,0.001,0.001,0.001,0,90,0,0,90,0,0,0,0,14.895157,36.020344,35.784955,15.589331,-72.449367,-4.891862
3,P31,580,25,303,580,25,303,0,0,0,0,90,0,0,90,0,0,0,0,2.777356,41.452636,15.513606,3.259136,-57.016012,-1.862216
3,P32,547,-113,431,547,-113,430.999,0,0,0.001,0,90,0,0,90,0,0,0,0,-13.192636,22.985886,18.589196,-19.507285,-43.252255,14.368812
3,P33,544,-83,447,544.006,-82.999,447.011,-0.006,-0.001,-0.011,0,90,0,0,90,0,0,0,0,-9.82739,20.088617,19.634705,-15.220288,-40.722715,11.552556
3,P34,493,187,285,492.999,186.999,284.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,23.598709,40.088272,24.155081,25.821323,-66.548665,-10.991498
3,P35,644,53,525,644,53,525,0,0,0,0,90,0,0,90,0,0,0,0,5.244561,26.639487,-3.627482,13.152578,-23.576314,-12.197959
3,P36,592,-10,393,591.925,-9.924,393,0.075,-0.076,0,0,90,0,0,90,-0.02,0,0,0.02,-1.073993,31.159083,13.442534,-1.562318,-44.623211,1.003191
3,P37,626,143,336,626,143,336,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,14.304544,43.58081,3.117932,19.25258,-48.359704,-13.161847
3,P38,434,95,515,433.999,95,515,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,14.450002,-2.286573,33.44441,26.422231,-34.050341,-22.496286
3,P39,635,-10,469,635,-10.001,469,0,0.001,0,0,90,0,0,90,0,0,0,0,-0.995968,29.102203,2.176303,-1.973055,-31.297505,1.58218
3,P40,547,245,397,546.919,245.019,397.089,0.081,-0.019,-0.089,0,90,0,0,90,-0.01,0,0,0.01,26.95904,32.306395,10.657612,36.692821,-49.277613,-26.031928
3,P41,514,234,468,514,234,468,0,0,0,0,90,0,0,90,0,0,0,0,27.540164,20.632157,14.88757,41.845143,-43.819841,-32.987157
3,P42,622,-144,277,621.999,-144,277,0.001,0,0,0,90,0,0,90,0,0,0,0,-14.497854,50.399737,2.767549,-17.955972,-54.523273,10.569552
3,P43,600,-103,393,599.999,-103,392.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,-10.895511,33.239887,9.896048,-15.776155,-44.228812,11.349467
3,P44,462,109,354,462,109,353.999,0,0,0.001,0,90,0,0,90,0,0,0,0,15.350621,24.106918,35.105396,17.66871,-60.435393,-9.02841
3,P45,439,103,506,439.08,102.944,506.041,-0.08,0.056,-0.041,0,90,0,0,89.98,0.02,0,0.02,-0.02,15.395347,-0.261981,33.060898,26.864906,-35.864914,-22.415087
3,P46,414,136,536,413.999,136,536,0.001,0,0,0,90,0,0,90,0,0,0,0,21.307309,-5.302374,32.618292,40.301435,-34.146893,-35.190487
3,P47,464,-149,491,464,-149,491,0,0,0,0,90,0,0,90,0,0,0,0,-20.477224,7.091738,27.923266,-33.107464,-39.888005,26.47293
3,P48,628,276,275,627.999,276,275,0.001,0,0,0,90,0,0,90,0,0,0,0,26.119222,55.942298,-8.837961,33.736015,-52.337394,-22.295778
3,P49,522,-143,294,522,-143,293.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,-17.382975,39.606494,22.254439,-19.597628,-63.250277,9.023857
3,P50,537,-37,325,536.91,-36.925,325.08,0.09,-0.075,-0.08,0,90,0,0,90,0.02,0,0,-0.02,-4.478929,34.471968,23.869883,-5.317295,-58.442924,2.724993
4,P1,641,21,473,640.999,21,472.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,2.101612,29.620652,0.66295,4.086925,-30.355311,-3.668212
4,P2,536,235,281,536,234.999,281,0,0.001,0,0,90,0,0,90,0,0,0,0,26.51733,45.448864,12.852304,30.314852,-61.971734,-15.490419
4,P3,656,242,373,656.099,241.91,372.946,-0.099,0.09,0.054,0,90,0,0,89.98,0.01,0,0.02,-0.01,22.267663,46.794302,-10.446534,34.537701,-41.812954,-27.280691
4,P4,510,276,526,509.999,276,525.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,31.834494,18.203215,8.0064,54.480085,-40.353783,-47.041784
4,P5,459,-118,333,459,-118,333,0,0,0,0,90,0,0,90,0,0,0,0,-16.686812,27.61155,35.098781,-18.707962,-63.943412,8.348145
4,P6,610,99,466,610,99,466,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,10.310519,27.160049,5.671521,18.471619,-34.248014,-15.579698
4,P7,465,-55,492,465,-55,492,0,0,0,0,90,0,0,90,0,0,0,0,-7.824749,3.651781,31.549026,-13.47128,-35.949424,10.82922
4,P8,436,237,298,435.999,236.999,297.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,32.568578,35.949686,29.358202,35.034345,-69.412037,-13.98186
4,P9,445,-117,511,445,-117,511,0,0,0,0,90,0,0,90,0,0,0,0,-17.111658,0.733323,31.154429,-30.298839,-35.750583,25.22374
4,P10,547,29,431,546.926,29.057,430.91,0.074,-0.057,0.09,0,90,0,0,89.94,-0.01,0,0.06,0.01,3.460425,21.437986,20.8861,5.102883,-42.399902,-3.907646
4,P11,415,171,268,414.999,171,267.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,26.027444,38.055283,37.079164,26.733877,-76.693989,-6.726586
4,P12,490,300,336,489.999,299.999,336,0.001,0.001,0,0,90,0,0,90,0,0,0,0,35.224293,37.449288,15.085101,41.575491,-60.22589,-23.920742
4,P13,619,7,521,619,7,521,0,0,0,0,90,0,0,90,0,0,0,0,0.740721,22.905059,2.380349,1.658666,-25.300867,-1.644713
4,P14,563,296,267,562.999,295.999,266.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,30.729526,52.06774,1.58097,36.354593,-59.385613,-20.67971
4,P15,571,270,520,570.999,270,519.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,28.109453,25.806013,-1.58485,52.381256,-36.458259,-46.386356
4,P16,414,101,432,414,101,431.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,16.144048,5.459806,41.608928,21.503547,-49.153918,-14.59689
4,P17,431,50,452,430.999,50,451.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,7.782909,3.38588,39.624352,11.266371,-43.58422,-8.357057
4,P18,462,-94,399,462,-94,399,0,0,0,0,90,0,0,90,0,0,0,0,-13.328701,16.447824,35.201002,-16.876703,-52.856328,10.252859
4,P19,692,76,390,691.999,76,390,0.001,0,0,0,90,0,0,90,0,0,0,0,6.921279,44.243332,-8.952977,11.790078,-35.882908,-9.730925
4,P20,536,248,280,535.999,247.999,280,0.001,0.001,0,0,90,0,0,89.98,-0.01,0,0.02,0.01,27.769995,46.099012,11.654085,31.831761,-61.846161,-16.454749
4,P21,619,18,314,619.052,17.947,313.917,-0.052,0.053,0.083,0,90,0,0,89.97,0,0,0.03,0,1.855518,43.667807,8.021178,2.288996,-51.746842,-1.528747
4,P22,527,287,353,526.995,286.991,353.093,0.005,0.009,-0.093,0,90,0,0,89.97,-0.01,0,0.03,0.01,31.857146,37.754249,10.447021,39.7493,-55.503419,-25.346325
4,P23,647,222,381,647,222,380.999,0,0,0.001,0,90,0,0,90,0,0,0,0,20.891077,43.983071,-6.784104,32.184548,-41.92225,-25.231882
4,P24,405,244,479,405,244,479,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,35.68408,7.304859,29.939519,49.791061,-49.739569,-37.573721
4,P25,415,192,396,415,192,396,0,0,0,0,90,0,0,90,0,0,0,0,28.752852,15.882324,36.777898,34.534966,-57.900388,-20.237528
4,P26,695,288,364,694.999,287.999,363.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,24.579958,55.145704,-24.548057,41.861563,-38.493447,-35.18238
4,P27,483,298,550,482.999,297.999,549.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,35.515566,15.091147,8.069317,61.044795,-41.565837,-53.694583
4,P28,417,184,294,417,183.999,294,0,0.001,0,0,90,0,0,90,0,0,0,0,27.589649,33.565571,36.750164,28.958048,-72.654048,-9.491142
4,P29,700,36,537,699.999,36,536.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,3.264912,34.252295,-17.077061,10.845491,-17.47806,-10.499535
4,P30,452,103,282,451.999,102.999,281.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,14.892459,36.007667,35.794757,15.569513,-72.44891,-4.913154
4,P31,580,25,303,579.999,25,303,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,2.776763,41.437033,15.525549,3.241141,-57.012699,-1.88144
4,P32,547,-113,431,547,-113,431,0,0,0,0,90,0,0,90,0,0,0,0,-13.192327,22.967421,18.601065,-19.527054,-43.244356,14.352701
4,P33,544,-83,447,544.008,-82.998,447.015,-0.008,-0.002,-0.015,0,90,0,0,90,0,0,0,0,-9.826526,20.070142,19.645746,-15.239836,-40.713156,11.536612
4,P34,493,187,285,492.999,186.999,284.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,23.598143,40.076469,24.164936,25.803257,-66.550324,-11.012741
4,P35,644,53,525,644,53,525,0,0,0,0,90,0,0,90,0,0,0,0,5.249418,26.622233,-3.614242,13.14698,-23.573777,-12.229523
4,P36,592,-10,393,591.903,-9.899,392.998,0.097,-0.101,0.002,0,90,0,0,90,-0.02,0,0,0.02,-1.069713,31.140034,13.459228,-1.566996,-44.622962,0.970232
4,P37,626,143,336,625.999,142.999,336,0.001,0.001,0,0,90,0,0,89.98,0,0,0.02,0,14.306091,43.566143,3.130271,19.237077,-48.359277,-13.183105
4,P38,434,95,515,433.999,95,514.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,14.454415,-2.301941,33.453959,26.41676,-34.049689,-22.531475
4,P39,635,-10,469,634.999,-10.001,469,0.001,0.001,0,0,90,0,0,90,0,0,0,0,-0.992964,29.084454,2.189376,-1.986075,-31.292666,1.558747
4,P40,547,245,397,546.903,245.047,397.108,0.097,-0.047,-0.108,0,90,0,0,89.96,-0.02,0,0.04,0.02,26.965858,32.290651,10.667642,36.692705,-49.271479,-26.069115
4,P41,514,234,468,514,234,468,0,0,0,0,90,0,0,90,0,0,0,0,27.544976,20.619618,14.897692,41.832412,-43.824041,-33.013327
4,P42,622,-144,277,622,-144,277,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,-14.498909,50.381756,2.781281,-17.975908,-54.51828,10.555737
4,P43,600,-103,393,599.999,-103,392.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,-10.895003,33.221708,9.90886,-15.794984,-44.22245,11.332965
4,P44,462,109,354,462,109,354,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,15.350107,24.093314,35.115283,17.651488,-60.434409,-9.051659
4,P45,439,103,506,439.106,102.925,506.056,-0.106,0.075,-0.056,0,90,0,0,89.98,0.02,0,0.02,-0.02,15.394809,-0.275941,33.066284,26.843418,-35.856158,-22.430702
4,P46,414,136,536,413.999,136,535.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,21.313403,-5.316542,32.627424,40.296422,-34.150554,-35.226462
4,P47,464,-149,491,464,-149,491,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,-20.477512,7.072139,27.93393,-33.131711,-39.87777,26.461664
4,P48,628,276,275,627.999,276,275,0.001,0,0,0,90,0,0,90,0,0,0,0,26.12068,55.929379,-8.825625,33.719537,-52.33959,-22.314934
4,P49,522,-143,294,522,-143,294,0,0,0,0,90,0,0,90,0,0,0,0,-17.385748,39.589111,22.266353,-19.619237,-63.243598,9.009897
4,P50,537,-37,325,536.912,-36.924,325.088,0.088,-0.076,-0.088,0,90,0,0,90,0.02,0,0,-0.02,-4.480242,34.454028,23.881343,-5.33724,-58.432829,2.710544
5,P1,641,21,473,640.999,21,473,0.001,0,0,0,90,0,0,90,0,0,0,0,2.105033,29.60332,0.676135,4.07556,-30.351568,-3.693538
5,P2,536,235,281,536,235,281,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,26.51782,45.43715,12.862691,30.297517,-61.974002,-15.510952
5,P3,656,242,373,656,242,372.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,22.283179,46.768217,-10.421323,34.560579,-41.827444,-27.345517
5,P4,510,276,526,509.999,276,525.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,31.841365,18.191221,8.016655,54.466896,-40.360719,-47.067336
5,P5,459,-118,333,459,-118,333,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,-16.690591,27.594164,35.109921,-18.730384,-63.935619,8.33304
5,P6,610,99,466,609.999,99,466,0.001,0,0,0,90,0,0,90,0,0,0,0,10.314334,27.144177,5.683821,18.461145,-34.24674,-15.60687
5,P7,465,-55,492,465,-55,491.999,0,0,0.001,0,90,0,0,90,0,0,0,0,-7.823767,3.633349,31.559517,-13.488156,-35.940101,10.807988
5,P8,436,237,298,435.999,236.999,297.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,32.568288,35.939704,29.367047,35.016057,-69.416231,-14.003339
5,P9,445,-117,511,445,-117,511,0,0,0,0,90,0,0,90,0,0,0,0,-17.111422,0.713795,31.164677,-30.322338,-35.739618,25.210784
5,P10,547,29,431,547,29,431,0,0,0,0,90,0,0,90,0,0,0,0,3.451489,21.4262,20.883545,5.033227,-42.43128,-3.8905
5,P11,415,171,268,415,171,268,0,0,0,0,90,0,0,90,0,0,0,0,26.024928,38.044778,37.08807,26.71395,-76.696775,-6.748034
5,P12,490,300,336,489.999,300,336,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,35.226284,37.439029,15.094528,41.558528,-60.230507,-23.941871
5,P13,619,7,521,619,7,521,0,0,0,0,90,0,0,90,0,0,0,0,0.744923,22.887417,2.393149,1.650008,-25.296166,-1.673197
5,P14,563,296,267,562.999,295.999,266.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,30.730574,52.056375,1.591839,36.33735,-59.388734,-20.69907
5,P15,571,270,520,570.999,270,519.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,28.116004,25.792983,-1.57342,52.368733,-36.463901,-46.411785
5,P16,414,101,432,414,101,431.999,0,0,0.001,0,90,0,0,90,0,0,0,0,16.145141,5.445421,41.618354,21.489924,-49.152794,-14.624417
5,P17,431,50,452,430.999,50,451.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,7.783958,3.369793,39.634231,11.25346,-43.579872,-8.384645
5,P18,462,-94,399,462,-94,399,0,0,0,0,90,0,0,90,0,0,0,0,-13.330831,16.42975,35.21192,-16.897861,-52.847742,10.236397
5,P19,692,76,390,692,76,390,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,6.923852,44.226581,-8.938639,11.776389,-35.881467,-9.752864
5,P20,536,248,280,535.999,248,280,0.001,0,0,0,90,0,0,90,0,0,0,0,27.770591,46.087493,11.664451,31.814385,-61.848641,-16.475102
5,P21,619,18,314,619,18,314,0,0,0,0,90,0,0,90,0,0,0,0,1.861587,43.632221,8.046096,2.283818,-51.708166,-1.563728
5,P22,527,287,353,526.999,286.999,352.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,31.860394,37.760666,10.455238,39.710924,-55.555181,-25.344876
5,P23,647,222,381,647,222,381,0,0,0,0,90,0,0,90,0,0,0,0,20.894247,43.968885,-6.771233,32.170286,-41.924081,-25.253947
5,P24,405,244,479,405,244,478.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,35.689275,7.294246,29.948128,49.77698,-49.746908,-37.599673
5,P25,415,192,396,414.999,192,396,0.001,0,0,0,90,0,0,90,0,0,0,0,28.754427,15.870887,36.786797,34.519215,-57.903899,-20.26238
5,P26,695,288,364,695,287.999,363.999,0,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,24.583322,55.131015,-24.533074,41.846157,-38.496548,-35.201617
5,P27,483,298,550,482.999,297.999,549.999,0.001,0.001,0.001,0,90,0,0,89.98,-0.01,0,0.02,0.01,35.523356,15.079862,8.079165,61.030219,-41.574361,-53.718895
5,P28,417,184,294,417,183.999,293.999,0,0.001,0.001,0,90,0,0,90,0,0,0,0,27.588037,33.555025,36.759019,28.938903,-72.657128,-9.513008
5,P29,700,36,537,700,36,536.999,0,0,0.001,0,90,0,0,90,0,0,0,0,3.269975,34.233963,-17.061748,10.84235,-17.475799,-10.532591
5,P30,452,103,282,451.999,102.999,281.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,14.88981,35.995127,35.80465,15.549709,-72.448712,-4.934378
5,P31,580,25,303,579.999,25,302.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,2.776189,41.421487,15.537608,3.223123,-57.009513,-1.900622
5,P32,547,-113,431,547,-113,431,0,0,0,0,90,0,0,90,0,0,0,0,-13.192003,22.949007,18.613004,-19.546791,-43.236532,14.336556
5,P33,544,-83,447,544.01,-82.998,447.019,-0.01,-0.002,-0.019,0,90,0,0,90,0,0,0,0,-9.825686,20.051705,19.656854,-15.259427,-40.703734,11.520668
5,P34,493,187,285,492.999,186.999,284.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,23.597581,40.064755,24.174875,25.785162,-66.5521,-11.033923
5,P35,644,53,525,644,53,524.999,0,0,0.001,0,90,0,0,90,0,0,0,0,5.254289,26.605004,-3.600876,13.141291,-23.571301,-12.261001
5,P36,592,-10,393,592,-10.001,393,0,0.001,0,0,90,0,0,90,0,0,0,0,-1.081848,31.133306,13.451891,-1.629188,-44.600033,0.998811
5,P37,626,143,336,625.999,142.999,336,0.001,0.001,0,0,90,0,0,90,-0.01,0,0,0.01,14.307666,43.551519,3.142685,19.221574,-48.35899,-13.204348
5,P38,434,95,515,433.999,95,515,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,14.4589,-2.317257,33.4636,26.411357,-34.049204,-22.566693
5,P39,635,-10,469,635,-10.001,469,0,0.001,0,0,90,0,0,90,0,0,0,0,-0.98997,29.066809,2.202456,-1.999121,-31.287939,1.535334
5,P40,547,245,397,546.999,244.999,397,0.001,0.001,0,0,90,0,0,90,0,0,0,0,26.959342,32.302211,10.668986,36.63029,-49.313355,-26.043387
5,P41,514,234,468,513.999,234,468,0.001,0,0,0,90,0,0,90,0,0,0,0,27.549827,20.607148,14.907934,41.819602,-43.828409,-33.039398
5,P42,622,-144,277,621.999,-144,277,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,-14.49998,50.363803,2.795119,-17.995836,-54.513393,10.541883
5,P43,600,-103,393,599.999,-103,392.999,0.001,0,0.001,0,90,0,0,89.98,-0.01,0,0.02,0.01,-10.894511,33.203578,9.921732,-15.813799,-44.216186,11.316423
5,P44,462,109,354,462,109,354,0,0,0,0,90,0,0,90,0,0,0,0,15.349613,24.079818,35.125251,17.63426,-60.433624,-9.074842
5,P45,439,103,506,439.132,102.906,506.072,-0.132,0.094,-0.072,0,90,0,0,89.97,0.03,0,0.03,-0.03,15.394285,-0.289886,33.071779,26.821864,-35.8475,-22.446225
5,P46,414,136,536,413.999,136,535.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,21.319484,-5.330609,32.636651,40.291296,-34.154433,-35.262297
5,P47,464,-149,491,464,-149,491,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,-20.47778,7.052602,27.944668,-33.155856,-39.867651,26.450283
5,P48,628,276,275,628,276,275,0,0,0,0,90,0,0,90,0,0,0,0,26.122159,55.916504,-8.813154,33.702963,-52.341909,-22.333971
5,P49,522,-143,294,522,-143,293.999,0,0,0.001,0,90,0,0,90,0,0,0,0,-17.388499,39.571821,22.278439,-19.6407,-63.237075,8.995651
5,P50,537,-37,325,536.913,-36.922,325.095,0.087,-0.078,-0.095,0,90,0,0,90,0.03,0,0,-0.03,-4.481527,34.436136,23.892882,-5.357186,-58.422823,2.696095
6,P1,641,21,473,641,21,473,0,0,0,0,90,0,0,90,0,0,0,0,2.108481,29.585992,0.689196,4.064304,-30.347733,-3.718983
6,P2,536,235,281,536,235,281,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,26.518318,45.425433,12.873042,30.280182,-61.976242,-15.531526
6,P3,656,242,373,656,242,372.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,22.286405,46.754092,-10.408286,34.546208,-41.829541,-27.367129
6,P4,510,276,526,509.999,276,525.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,31.848236,18.1792,8.026774,54.453881,-40.367566,-47.093096
6,P5,459,-118,333,459,-118,333,0,0,0,0,90,0,0,90,0,0,0,0,-16.694303,27.576793,35.121,-18.752736,-63.927778,8.317954
6,P6,610,99,466,609.999,99,466,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,10.318168,27.128326,5.695993,18.450792,-34.245394,-15.634182
6,P7,465,-55,492,465,-55,492,0,0,0,0,90,0,0,89.98,0,0,0.02,0,-7.822741,3.614849,31.569902,-13.504994,-35.93061,10.786776
6,P8,436,237,298,435.999,236.999,297.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,32.568032,35.92966,29.375776,34.997807,-69.420329,-14.024925
6,P9,445,-117,511,445,-116.999,511,0,-0.001,0,0,90,0,0,90,0,0,0,0,-17.111159,0.694192,31.174837,-30.345889,-35.728546,25.197937
6,P10,547,29,431,546.999,29,430.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,3.45321,21.409808,20.894904,5.019044,-42.426892,-3.914522
6,P11,415,171,268,415,171,268,0,0,0,0,90,0,0,90,0,0,0,0,26.022416,38.034212,37.096881,26.694062,-76.699398,-6.769618
6,P12,490,300,336,489.999,300,336,0.001,0,0,0,90,0,0,90,0,0,0,0,35.228292,37.428722,15.103858,41.54164,-60.235063,-23.963125
6,P13,619,7,521,619,7,521,0,0,0,0,90,0,0,89.98,0,0,0.02,0,0.749165,22.869783,2.405823,1.641484,-25.291349,-1.701829
6,P14,563,296,267,562.999,295.999,266.999,0.001,0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,30.73164,52.044955,1.602638,36.320217,-59.391835,-20.718594
6,P15,571,270,520,570.999,270,519.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,28.12255,25.779918,-1.562094,52.356442,-36.469471,-46.437483
